Hogar,ID Individuo,Núcleo,PaísOrigen,TieneDNI,EdadMeses,Sexo,RelconJefeFlia,Educacion,EstuActual,Trabaja,NoTrabBusca,SiTrabHaceCuanto,SiTrabFormal,Ocupacion,ProbSalud,DiscaCroni,Embarazo,RecibePlanSocial,TipoPlanSocial1,TipoPlanSocial2,IngTrab,IngPlan,EdadHijoMenorMess,CantTotalDePers,CantTotalDeMuj,CantPersSinProbSal,CantTotalHijos,CantTotalHijMen18,CantJefHog,CantPersTrab,CantPersTrabForm,CantEmb,CantEnfCron,CantPersEdadTrab2560,Barrio,Zona,Sede,TiempoViveBarrio,TiempoViveCasa,DimCasa,AmbCasa,CantCamas,CantPersCasa,EstPropCasa,Inunda,Viento,Humeda,Inestable,OtraSit,PoseeTerrenoAdec,UsoVDE,MatTecho,MatParedes,TipoPiso,EstadoTecho,EstadoPared,EstadoPiso,EstPropTerreno,UbicTerreno,SitDomTerreno,HundimientoTerreno,PozoNegroTerreno,NoEspacioTerreno,CañosEscPisoTerreno,InundacionesTerreno,MatConst,TieneTerrenoVDE,Campo39,AccesoAgua,Baño,ConexionLuz,ConexionAgua,ElimSanitaria,ComoCocina,Prioridad,
14321,1432001,1,Argentina,Si,351,Femenino,Jefe de Hogar,07 - Secundaria Incompleta,No,No,No,,,Ama de Casa,Ninguno,No,No,No,AUH,Ninguno,2200,520,11,4,1,3,2,2,2,1,,,,2,"Tres Américas, Ezeiza",Ezeiza,01 - Buenos Aires,29,3,8,1,2,4,01 - Propia,No,Si,Si,Si,No,,,01 - Chapa,07 - Madera,01 - Cemento,02 - Reparable,02 - Reparable,01 - Bueno,01 - Propio,01 - Donde vive ahora,02 - En vías de regularización,No,No,No,No,No,No,Si,02 - Dormitorio adicional,05 - Le pide a un vecino,"03 - Si, fuera de la casa","03 - Si, con medidor particular",05 - Pozo / Aljibe,03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
14321,1432002,1,Argentina,Si,361,Masculino,Jefe de Hogar,07 - Secundaria Incompleta,No,Si,,2,No,Ofrece Servicios por Cuenta Propia,Ninguno,No,No,No,AUH,Ninguno,2200,520,11,4,1,3,2,2,2,1,,,,2,"Tres Américas, Ezeiza",Ezeiza,01 - Buenos Aires,29,3,8,1,2,4,01 - Propia,No,Si,Si,Si,No,,,01 - Chapa,07 - Madera,01 - Cemento,02 - Reparable,02 - Reparable,01 - Bueno,01 - Propio,01 - Donde vive ahora,02 - En vías de regularización,No,No,No,No,No,No,Si,02 - Dormitorio adicional,05 - Le pide a un vecino,"03 - Si, fuera de la casa","03 - Si, con medidor particular",05 - Pozo / Aljibe,03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
14331,1433002,1,Argentina,Si,340,Masculino,Jefe de Hogar,05 - Primaria Completa,No,Si,,3,No,Changarín,Ninguno,No,No,No,AUH,Ninguno,1200,1300,3,8,3,4,6,6,2,1,,,,2,"Sol y Verde, José C. Paz",José C. Paz,01 - Buenos Aires,,,16,1,4,8,01 - Propia,No,Si,No,No,No,,,05 - Madera,05 - Ladrillo,01 - Cemento,02 - Reparable,01 - Bueno,01 - Bueno,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,02 - Dormitorio adicional,04 - Fuera de la casa pero dentro del terreno,"03 - Si, fuera de la casa","04 - Si, irregular (""colgado"")",05 - Pozo / Aljibe,03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
14341,1434001,1,Argentina,Si,362,Masculino,Jefe de Hogar,05 - Primaria Completa,No,Si,,,No,Changarín,Ninguno,No,No,No,AUH,Ninguno,3450,960,30,7,3,5,4,4,2,2,,,,2,"Los Pumitas, Rosario",Rosario,08 - Rosario,14,1,15,1,3,7,01 - Propia,Si,Si,Si,No,No,Si,02 - Dormitorio Adicional,01 - Chapa,03 - Chapa,04 - Tierra / Alfombra sobre tierra,02 - Reparable,02 - Reparable,03 - Irrecuperable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,02 - Dormitorio adicional,04 - Fuera de la casa pero dentro del terreno,"03 - Si, fuera de la casa","04 - Si, irregular (""colgado"")","01 - Agua corriente irregular (""enganchados"")",03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
14351,1435001,1,Argentina,Si,328,Masculino,Jefe de Hogar,06 - Secundaria En Curso,Si,Si,,3,No,Ofrece Servicios por Cuenta Propia,Ninguno,No,No,No,AUH,Ninguno,1500,216,2,3,1,3,1,1,2,1,,,,2,"Doña Justa, Escobar",Escobar,01 - Buenos Aires,20,20,30,4,5,9,01 - Propia,No,Si,No,No,No,,,01 - Chapa,07 - Madera,04 - Tierra / Alfombra sobre tierra,03 - Irrecuperable,03 - Irrecuperable,03 - Irrecuperable,03 - Prestado,03 - En otro sector del mismo barrio,02 - En vías de regularización,No,No,No,No,No,No,Si,03 - Vivienda única,03 - Dentro de la casa,"03 - Si, fuera de la casa","03 - Si, con medidor particular",05 - Pozo / Aljibe,03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
14351,1435002,1,Argentina,Si,341,Femenino,Jefe de Hogar,08 - Secundaria Completa,,No,No,,,Ama de Casa,Ninguno,No,No,No,AUH,Ninguno,1500,216,2,3,1,3,1,1,2,1,,,,2,"Doña Justa, Escobar",Escobar,01 - Buenos Aires,20,20,30,4,5,9,01 - Propia,No,Si,No,No,No,,,01 - Chapa,07 - Madera,04 - Tierra / Alfombra sobre tierra,03 - Irrecuperable,03 - Irrecuperable,03 - Irrecuperable,03 - Prestado,03 - En otro sector del mismo barrio,02 - En vías de regularización,No,No,No,No,No,No,Si,03 - Vivienda única,03 - Dentro de la casa,"03 - Si, fuera de la casa","03 - Si, con medidor particular",05 - Pozo / Aljibe,03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
14361,1436002,1,Argentina,Si,550,Femenino,Jefe de Hogar,04 - Primaria Incompleta,No,No,No,,,Ama de Casa,Otra,Si,No,Si,Otro,Ninguno,0,,77,6,3,5,4,4,2,,,,1,2,"Salas, Pilar",Pilar,01 - Buenos Aires,14,14,35,2,6,9,05 - Otra situacion,No,Si,Si,No,No,,,01 - Chapa,07 - Madera,01 - Cemento,01 - Bueno,01 - Bueno,01 - Bueno,04 - Otra Situacion,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,03 - Vivienda única,04 - Fuera de la casa pero dentro del terreno,"02 - Si, dentro de la casa","04 - Si, irregular (""colgado"")",05 - Pozo / Aljibe,03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
14361,1436003,1,Argentina,Si,486,Masculino,Jefe de Hogar,04 - Primaria Incompleta,No,No,,,,No Trabaja,Ninguno,No,No,No,Ninguno,Ninguno,0,0,77,6,3,5,4,4,2,,,,1,2,"Salas, Pilar",Pilar,01 - Buenos Aires,14,14,35,2,6,9,05 - Otra situacion,No,Si,Si,No,No,,,01 - Chapa,07 - Madera,01 - Cemento,01 - Bueno,01 - Bueno,01 - Bueno,04 - Otra Situacion,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,03 - Vivienda única,04 - Fuera de la casa pero dentro del terreno,"02 - Si, dentro de la casa","04 - Si, irregular (""colgado"")",05 - Pozo / Aljibe,03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
14381,1438001,1,Argentina,Si,894,Masculino,Jefe de Hogar,04 - Primaria Incompleta,No,No,No,,,Jubilado,Otra,No,No,No,Ninguno,Ninguno,0,0,500,2,,,1,0,1,,,,,1,"Los Pumitas, Rosario",Rosario,08 - Rosario,18,18,15,1,2,2,01 - Propia,Si,No,No,No,No,Si,04 - Vivienda Unica,01 - Chapa,07 - Madera,01 - Cemento,03 - Irrecuperable,03 - Irrecuperable,01 - Bueno,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,Si,No,No,No,No,Si,03 - Vivienda única,04 - Fuera de la casa pero dentro del terreno,"03 - Si, fuera de la casa","04 - Si, irregular (""colgado"")","01 - Agua corriente irregular (""enganchados"")",03 - Pozo negro,03 - Garrafa,03 - Media-Alta,No es AUH
14391,1439001,1,Paraguay,Si,404,Femenino,Jefe de Hogar,01 - Ninguno,No,No,,,,No Trabaja,Otra,No,No,No,Ninguno,Ninguno,4000,0,107,5,3,3,3,3,2,1,,,,2,"Acuba, Lanús",Lanús,01 - Buenos Aires,1,1,12,1,4,5,01 - Propia,No,Si,Si,No,No,,,01 - Chapa,05 - Ladrillo,04 - Tierra / Alfombra sobre tierra,02 - Reparable,02 - Reparable,03 - Irrecuperable,01 - Propio,01 - Donde vive ahora,02 - En vías de regularización,No,Si,No,No,No,Si,Si,02 - Dormitorio adicional,03 - Dentro de la casa,"02 - Si, dentro de la casa","02 - Si, con medidor comunitario","01 - Agua corriente irregular (""enganchados"")",03 - Pozo negro,03 - Garrafa,03 - Media-Alta,No es AUH
14391,1439002,1,Paraguay,Si,558,Masculino,Jefe de Hogar,07 - Secundaria Incompleta,No,Si,,3,No,Ofrece Servicios por Cuenta Propia,Respiratorio,No,No,No,Ninguno,Ninguno,4000,0,107,5,3,3,3,3,2,1,,,,2,"Acuba, Lanús",Lanús,01 - Buenos Aires,1,1,12,1,4,5,01 - Propia,No,Si,Si,No,No,,,01 - Chapa,05 - Ladrillo,04 - Tierra / Alfombra sobre tierra,02 - Reparable,02 - Reparable,03 - Irrecuperable,01 - Propio,01 - Donde vive ahora,02 - En vías de regularización,No,Si,No,No,No,Si,Si,02 - Dormitorio adicional,03 - Dentro de la casa,"02 - Si, dentro de la casa","02 - Si, con medidor comunitario","01 - Agua corriente irregular (""enganchados"")",03 - Pozo negro,03 - Garrafa,03 - Media-Alta,No es AUH
14401,1440001,1,Argentina,Si,323,Femenino,Jefe de Hogar,05 - Primaria Completa,No,Si,,3,No,Empleado de Comercio,Ninguno,No,No,No,AUH,Ninguno,2400,820,28,4,2,4,3,3,1,1,,,,1,"IAPI, Quilmes",Quilmes,01 - Buenos Aires,26,26,48,7,7,12,01 - Propia,Si,No,No,No,No,,,01 - Chapa,05 - Ladrillo,01 - Cemento,01 - Bueno,01 - Bueno,01 - Bueno,01 - Propio,01 - Donde vive ahora,03 - Regular (con título de propiedad),No,No,Si,Si,No,Si,No,03 - Vivienda única,03 - Dentro de la casa,"02 - Si, dentro de la casa","03 - Si, con medidor particular",02 - Agua corriente regular,02 - Conectado a servicio de cloacas,03 - Garrafa,03 - Media-Alta,No es AUH
14411,1441001,1,Paraguay,No,304,Femenino,Jefe de Hogar,08 - Secundaria Completa,No,No,No,,,Ama de Casa,Ninguno,No,No,No,Ninguno,Ninguno,2400,0,37,3,2,2,1,1,1,1,1,,,1,"Los Cedros, Moreno",Moreno,01 - Buenos Aires,3,2,8,1,2,3,01 - Propia,No,No,No,No,No,,,05 - Madera,07 - Madera,01 - Cemento,02 - Reparable,03 - Irrecuperable,01 - Bueno,03 - Prestado,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,Si,No,No,No,No,Si,03 - Vivienda única,04 - Fuera de la casa pero dentro del terreno,01 - No tiene,"04 - Si, irregular (""colgado"")",05 - Pozo / Aljibe,01 - No tiene,03 - Garrafa,01 - Baja,No es AUH
14421,1442001,1,Argentina,Si,512,Femenino,Jefe de Hogar,07 - Secundaria Incompleta,No,Si,,3,Si,Empleada Doméstica,Ninguno,No,No,Si,Pension,Ninguno,1600,,104,4,2,4,3,3,1,1,1,,,1,"Caballeriza, Obera",Oberá,05 - Misiones,24,2,16,1,2,4,01 - Propia,No,No,Si,Si,No,Si,01 - Comedor,01 - Chapa,07 - Madera,03 - Madera,01 - Bueno,02 - Reparable,02 - Reparable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,01 - Comedor / Cocina,03 - Dentro de la casa,"03 - Si, fuera de la casa","03 - Si, con medidor particular","01 - Agua corriente irregular (""enganchados"")",03 - Pozo negro,03 - Garrafa,02 - Media-Baja,No es AUH
14431,1443002,1,Argentina,Si,367,Masculino,Jefe de Hogar,05 - Primaria Completa,No,Si,,3,No,Changarín,Ninguno,No,No,No,AUH,Ninguno,2300,610,14,7,2,7,5,5,2,1,,,,2,"Ingeniero Allan, Florencio Varela",Florencio Varela,01 - Buenos Aires,3,3,45,3,4,7,01 - Propia,Si,Si,No,No,No,,,04 - Lona / Cartón / Adobe,07 - Madera,04 - Tierra / Alfombra sobre tierra,02 - Reparable,03 - Irrecuperable,03 - Irrecuperable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,Si,No,Si,03 - Vivienda única,04 - Fuera de la casa pero dentro del terreno,"02 - Si, dentro de la casa","02 - Si, con medidor comunitario",02 - Agua corriente regular,03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
14441,1444001,1,Argentina,Si,334,Femenino,Jefe de Hogar,07 - Secundaria Incompleta,No,No,No,,,No Trabaja,Ninguno,No,No,No,Ninguno,Ninguno,2256,0,11,6,3,5,4,4,1,1,,,,2,"Puente de Fierro, La Plata",La Plata,04 - Gran La Plata,17,12,77,5,10,10,03 - Prestada,No,Si,Si,No,No,Si,02 - Dormitorio Adicional,01 - Chapa,07 - Madera,01 - Cemento,02 - Reparable,02 - Reparable,01 - Bueno,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,Si,No,No,No,Si,02 - Dormitorio adicional,03 - Dentro de la casa,"02 - Si, dentro de la casa","04 - Si, irregular (""colgado"")","01 - Agua corriente irregular (""enganchados"")",03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
14451,1445002,1,Argentina,Si,384,Masculino,Jefe de Hogar,05 - Primaria Completa,No,Si,,3,No,Kiosquero/Almacenero,Ninguno,No,No,No,AUH,Ninguno,3825,360,43,5,1,5,3,2,2,2,,,,2,"Sol y Verde, José C. Paz",José C. Paz,01 - Buenos Aires,5,5,28,2,4,6,01 - Propia,No,Si,No,Si,No,,,05 - Madera,07 - Madera,02 - Ladrillo,03 - Irrecuperable,03 - Irrecuperable,01 - Bueno,01 - Propio,01 - Donde vive ahora,03 - Regular (con título de propiedad),No,No,No,No,No,Si,Si,02 - Dormitorio adicional,04 - Fuera de la casa pero dentro del terreno,"03 - Si, fuera de la casa","03 - Si, con medidor particular",05 - Pozo / Aljibe,03 - Pozo negro,03 - Garrafa,03 - Media-Alta,No es AUH
14461,1446001,1,Argentina,Si,333,Masculino,Jefe de Hogar,04 - Primaria Incompleta,No,Si,,1,No,Albañil/Obrero Construcción,Ninguno,No,No,No,Ninguno,Ninguno,3400,0,9,3,2,3,1,1,2,1,,,,1,"Los Pumitas, Rosario",Rosario,08 - Rosario,12,1,9,1,2,3,01 - Propia,Si,Si,Si,No,No,Si,02 - Dormitorio Adicional,01 - Chapa,03 - Chapa,01 - Cemento,03 - Irrecuperable,03 - Irrecuperable,03 - Irrecuperable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,Si,No,No,Si,02 - Dormitorio adicional,04 - Fuera de la casa pero dentro del terreno,"03 - Si, fuera de la casa","04 - Si, irregular (""colgado"")","01 - Agua corriente irregular (""enganchados"")",03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
14481,1448001,1,Argentina,Si,235,Femenino,Jefe de Hogar,05 - Primaria Completa,No,No,No,,,Ama de Casa,Ninguno,No,No,No,AUH,Ninguno,2800,420,4,4,1,3,2,2,2,1,,,,0,"12 de Octubre, La Matanza",La Matanza,01 - Buenos Aires,1,1,6,1,2,4,01 - Propia,Si,Si,Si,No,No,Si,04 - Vivienda Unica,05 - Madera,07 - Madera,04 - Tierra / Alfombra sobre tierra,03 - Irrecuperable,03 - Irrecuperable,03 - Irrecuperable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,Si,No,Si,03 - Vivienda única,05 - Le pide a un vecino,"02 - Si, dentro de la casa","04 - Si, irregular (""colgado"")",05 - Pozo / Aljibe,03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
14481,1448002,1,Argentina,Si,260,Masculino,Jefe de Hogar,05 - Primaria Completa,No,Si,,1,No,Empleado de Fábrica,Respiratorio,No,No,No,AUH,Ninguno,2800,420,4,4,1,3,2,2,2,1,,,,0,"12 de Octubre, La Matanza",La Matanza,01 - Buenos Aires,1,1,6,1,2,4,01 - Propia,Si,Si,Si,No,No,Si,04 - Vivienda Unica,05 - Madera,07 - Madera,04 - Tierra / Alfombra sobre tierra,03 - Irrecuperable,03 - Irrecuperable,03 - Irrecuperable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,Si,No,Si,03 - Vivienda única,05 - Le pide a un vecino,"02 - Si, dentro de la casa","04 - Si, irregular (""colgado"")",05 - Pozo / Aljibe,03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
14501,1450001,1,Argentina,Si,443,Masculino,Jefe de Hogar,03 - Primaria En Curso,Si,Si,No,,No,Changarín,Ninguno,No,No,No,Ninguno,Ninguno,1000,0,21,8,4,8,6,6,1,1,,,,2,"Agustoni, Pilar",Pilar,01 - Buenos Aires,33,33,42,4,7,13,01 - Propia,No,No,Si,No,No,,,01 - Chapa,05 - Ladrillo,01 - Cemento,03 - Irrecuperable,01 - Bueno,01 - Bueno,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,03 - Vivienda única,04 - Fuera de la casa pero dentro del terreno,"02 - Si, dentro de la casa","03 - Si, con medidor particular",05 - Pozo / Aljibe,03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
14511,1451001,1,Argentina,Si,470,Femenino,Jefe de Hogar,08 - Secundaria Completa,,Si,,3,Si,Empleado de Comercio,Ninguno,No,No,No,Ninguno,Ninguno,2890,0,141,2,2,2,1,1,1,2,1,,,1,"Rio Parana, Corrientes",Corrientes,03 - Corrientes,8,8,36,3,5,8,01 - Propia,No,No,No,No,No,,,01 - Chapa,05 - Ladrillo,01 - Cemento,02 - Reparable,02 - Reparable,02 - Reparable,01 - Propio,01 - Donde vive ahora,02 - En vías de regularización,No,No,No,No,No,No,Si,03 - Vivienda única,03 - Dentro de la casa,"02 - Si, dentro de la casa","04 - Si, irregular (""colgado"")",02 - Agua corriente regular,03 - Pozo negro,03 - Garrafa,03 - Media-Alta,No es AUH
14551,1455001,1,Argentina,Si,484,Femenino,Jefe de Hogar,08 - Secundaria Completa,No,Si,,3,No,Empleado de Comercio,Ninguno,No,No,Si,Pension,Ninguno,3000,,64,8,5,6,7,6,1,1,,,1,1,"El Trencito, Córdoba",Córdoba Interior,02 - Cordoba,3,3,40,4,6,7,01 - Propia,No,No,No,No,No,Si,02 - Dormitorio Adicional,01 - Chapa,07 - Madera,01 - Cemento,03 - Irrecuperable,03 - Irrecuperable,02 - Reparable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,02 - Dormitorio adicional,04 - Fuera de la casa pero dentro del terreno,"02 - Si, dentro de la casa","02 - Si, con medidor comunitario",02 - Agua corriente regular,03 - Pozo negro,03 - Garrafa,03 - Media-Alta,No es AUH
14561,1456001,1,Argentina,Si,307,Femenino,Jefe de Hogar,05 - Primaria Completa,No,No,No,,,Ama de Casa,Ninguno,No,No,No,AUH,Ninguno,2000,440,39,6,2,6,4,4,2,1,1,,,2,"El Palomo, Merlo",Merlo,01 - Buenos Aires,20,9,30,3,7,9,04 - Tomada,No,Si,Si,No,No,,,01 - Chapa,07 - Madera,01 - Cemento,03 - Irrecuperable,03 - Irrecuperable,02 - Reparable,04 - Otra Situacion,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,03 - Vivienda única,04 - Fuera de la casa pero dentro del terreno,"03 - Si, fuera de la casa","03 - Si, con medidor particular",05 - Pozo / Aljibe,03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
14561,1456002,1,Argentina,Si,331,Masculino,Jefe de Hogar,05 - Primaria Completa,No,Si,,3,Si,Empleado de Fábrica,Ninguno,No,No,No,AUH,Ninguno,2000,440,39,6,2,6,4,4,2,1,1,,,2,"El Palomo, Merlo",Merlo,01 - Buenos Aires,20,9,30,3,7,9,04 - Tomada,No,Si,Si,No,No,,,01 - Chapa,07 - Madera,01 - Cemento,03 - Irrecuperable,03 - Irrecuperable,02 - Reparable,04 - Otra Situacion,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,03 - Vivienda única,04 - Fuera de la casa pero dentro del terreno,"03 - Si, fuera de la casa","03 - Si, con medidor particular",05 - Pozo / Aljibe,03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
14571,1457003,1,Argentina,Si,648,Masculino,Jefe de Hogar,08 - Secundaria Completa,No,Si,,1,No,Changarín,Otra,Si,No,No,AUH,Ninguno,3200,240,88,6,3,5,4,4,2,2,,,1,2,"El Palomo, Merlo",Merlo,01 - Buenos Aires,8,8,60,3,8,8,01 - Propia,Si,Si,Si,No,No,,,01 - Chapa,07 - Madera,01 - Cemento,03 - Irrecuperable,03 - Irrecuperable,02 - Reparable,01 - Propio,01 - Donde vive ahora,02 - En vías de regularización,No,No,No,No,No,No,Si,02 - Dormitorio adicional,02 - Comunitario,"02 - Si, dentro de la casa","03 - Si, con medidor particular","01 - Agua corriente irregular (""enganchados"")",03 - Pozo negro,03 - Garrafa,03 - Media-Alta,No es AUH
14601,1460001,1,Paraguay,Si,269,Femenino,Jefe de Hogar,08 - Secundaria Completa,No,No,Si,,,Empleada Doméstica,Ninguno,No,No,No,Ninguno,Ninguno,3200,0,45,3,1,2,1,1,2,1,1,,,1,"Peruzotti, Pilar",Pilar,01 - Buenos Aires,4,4,24,2,5,5,01 - Propia,Si,No,Si,No,No,,,01 - Chapa,07 - Madera,01 - Cemento,02 - Reparable,01 - Bueno,01 - Bueno,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,03 - Vivienda única,04 - Fuera de la casa pero dentro del terreno,"02 - Si, dentro de la casa","04 - Si, irregular (""colgado"")",02 - Agua corriente regular,03 - Pozo negro,03 - Garrafa,03 - Media-Alta,No es AUH
14601,1460002,1,Paraguay,Si,306,Masculino,Jefe de Hogar,05 - Primaria Completa,No,Si,,2,Si,Albañil/Obrero Construcción,Ninguno,No,No,No,Ninguno,Ninguno,3200,0,45,3,1,2,1,1,2,1,1,,,1,"Peruzotti, Pilar",Pilar,01 - Buenos Aires,4,4,24,2,5,5,01 - Propia,Si,No,Si,No,No,,,01 - Chapa,07 - Madera,01 - Cemento,02 - Reparable,01 - Bueno,01 - Bueno,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,03 - Vivienda única,04 - Fuera de la casa pero dentro del terreno,"02 - Si, dentro de la casa","04 - Si, irregular (""colgado"")",02 - Agua corriente regular,03 - Pozo negro,03 - Garrafa,03 - Media-Alta,No es AUH
1461,146001,1,Argentina,Si,372,Masculino,Jefe de Hogar,07 - Secundaria Incompleta,No,Si,,3,No,Cartonero,Ninguno,No,No,No,AUH,Ninguno,1600,800,58,5,3,5,3,3,1,2,,,,1,"Acuba, Lanús",Lanús,01 - Buenos Aires,20,7,12,1,3,4,01 - Propia,Si,Si,Si,Si,No,,,01 - Chapa,07 - Madera,04 - Tierra / Alfombra sobre tierra,03 - Irrecuperable,03 - Irrecuperable,03 - Irrecuperable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,Si,Si,No,Si,03 - Vivienda única,04 - Fuera de la casa pero dentro del terreno,"03 - Si, fuera de la casa","02 - Si, con medidor comunitario","01 - Agua corriente irregular (""enganchados"")",03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
14611,1461001,1,Argentina,Si,420,Femenino,Jefe de Hogar,06 - Secundaria En Curso,Si,Si,,1,Si,Cooperativista,Ninguno,No,No,Si,Otro,Ninguno,2000,760,51,3,1,3,2,2,1,1,1,,,1,"Agustoni, Pilar",Pilar,01 - Buenos Aires,25,2,20,2,4,4,01 - Propia,No,Si,Si,Si,No,,,05 - Madera,07 - Madera,01 - Cemento,03 - Irrecuperable,03 - Irrecuperable,01 - Bueno,01 - Propio,01 - Donde vive ahora,02 - En vías de regularización,No,No,No,Si,No,No,Si,03 - Vivienda única,03 - Dentro de la casa,"03 - Si, fuera de la casa","03 - Si, con medidor particular",02 - Agua corriente regular,03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
14621,1462002,1,Argentina,Si,324,Masculino,Jefe de Hogar,05 - Primaria Completa,No,No,No,,,No Trabaja,Ninguno,No,No,No,AUH,Ninguno,0,1750,8,5,3,4,3,3,2,,,,,2,"Sol y Verde, José C. Paz",José C. Paz,01 - Buenos Aires,8,8,20,1,2,5,01 - Propia,No,No,Si,No,No,,,01 - Chapa,07 - Madera,01 - Cemento,03 - Irrecuperable,03 - Irrecuperable,02 - Reparable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,Si,No,No,No,No,Si,02 - Dormitorio adicional,05 - Le pide a un vecino,"02 - Si, dentro de la casa","03 - Si, con medidor particular",05 - Pozo / Aljibe,03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
14641,1464001,1,Argentina,Si,423,Masculino,Jefe de Hogar,07 - Secundaria Incompleta,No,No,Si,,,No Trabaja,Ninguno,No,No,No,Ninguno,Ninguno,4000,0,135,3,2,3,1,1,2,1,1,,,2,"La Chanchería, Lomas de Zamora",Lomas de Zamora,01 - Buenos Aires,3,3,18,3,3,3,01 - Propia,No,Si,Si,No,No,,,01 - Chapa,07 - Madera,04 - Tierra / Alfombra sobre tierra,02 - Reparable,03 - Irrecuperable,03 - Irrecuperable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,03 - Vivienda única,06 - Otro,"02 - Si, dentro de la casa","04 - Si, irregular (""colgado"")","01 - Agua corriente irregular (""enganchados"")",04 - Otro,04 - Gas natural,03 - Media-Alta,No es AUH
14641,1464002,1,Argentina,Si,339,Femenino,Jefe de Hogar,04 - Primaria Incompleta,No,Si,,3,Si,Empleado Público,Ninguno,No,No,No,Ninguno,Ninguno,4000,0,135,3,2,3,1,1,2,1,1,,,2,"La Chanchería, Lomas de Zamora",Lomas de Zamora,01 - Buenos Aires,3,3,18,3,3,3,01 - Propia,No,Si,Si,No,No,,,01 - Chapa,07 - Madera,04 - Tierra / Alfombra sobre tierra,02 - Reparable,03 - Irrecuperable,03 - Irrecuperable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,03 - Vivienda única,06 - Otro,"02 - Si, dentro de la casa","04 - Si, irregular (""colgado"")","01 - Agua corriente irregular (""enganchados"")",04 - Otro,04 - Gas natural,03 - Media-Alta,No es AUH
14651,1465001,1,Argentina,Si,503,Femenino,Jefe de Hogar,07 - Secundaria Incompleta,No,No,,,,No Trabaja,Otra,No,No,Si,Otro,Ninguno,0,1440,87,6,2,4,4,4,2,,,,,2,"Haras del Trujui, Moreno",Moreno,01 - Buenos Aires,16,2,40,4,3,6,01 - Propia,No,Si,No,No,No,,,01 - Chapa,07 - Madera,01 - Cemento,03 - Irrecuperable,03 - Irrecuperable,01 - Bueno,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,Si,No,No,Si,02 - Dormitorio adicional,04 - Fuera de la casa pero dentro del terreno,"02 - Si, dentro de la casa","04 - Si, irregular (""colgado"")",05 - Pozo / Aljibe,03 - Pozo negro,03 - Garrafa,03 - Media-Alta,No es AUH
